capitulo;cap_fx;cap_nm;grupo;grp_nm;categoria;cat_nm;subcategoria;subcat_nm
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V20;Acidentes;V204;V20.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V20;Acidentes;V205;V20.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V20;Acidentes;V209;V20.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V21;Acidentes;V210;V21.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V21;Acidentes;V211;V21.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V21;Acidentes;V212;V21.2 Motociclista NE traum acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V21;Acidentes;V213;V21.3 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V21;Acidentes;V214;V21.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V21;Acidentes;V215;V21.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V21;Acidentes;V219;V21.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V22;Acidentes;V220;V22.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V22;Acidentes;V221;V22.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V22;Acidentes;V222;V22.2 Motociclista NE traum acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V22;Acidentes;V223;V22.3 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V22;Acidentes;V224;V22.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V22;Acidentes;V225;V22.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V22;Acidentes;V229;V22.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V23;Acidentes;V230;V23.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V23;Acidentes;V231;V23.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V23;Acidentes;V232;V23.2 Motociclista NE traum acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V23;Acidentes;V233;V23.3 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V23;Acidentes;V234;V23.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V23;Acidentes;V235;V23.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V23;Acidentes;V239;V23.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V24;Acidentes;V240;V24.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V24;Acidentes;V241;V24.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V24;Acidentes;V242;V24.2 Motociclista NE traum acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V24;Acidentes;V243;V24.3 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V24;Acidentes;V244;V24.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V24;Acidentes;V245;V24.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V24;Acidentes;V249;V24.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V25;Acidentes;V250;V25.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V25;Acidentes;V251;V25.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V25;Acidentes;V252;V25.2 Motociclista NE traum acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V25;Acidentes;V253;V25.3 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V25;Acidentes;V254;V25.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V25;Acidentes;V255;V25.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V25;Acidentes;V259;V25.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V26;Acidentes;V260;V26.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V26;Acidentes;V261;V26.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V26;Acidentes;V262;V26.2 Motociclista NE traum acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V26;Acidentes;V263;V26.3 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V26;Acidentes;V264;V26.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V26;Acidentes;V265;V26.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V26;Acidentes;V269;V26.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V27;Acidentes;V270;V27.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V27;Acidentes;V271;V27.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V27;Acidentes;V272;V27.2 Motociclista NE traum acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V27;Acidentes;V273;V27.3 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V27;Acidentes;V274;V27.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V27;Acidentes;V275;V27.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V27;Acidentes;V279;V27.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V28;Acidentes;V280;V28.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V28;Acidentes;V281;V28.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V28;Acidentes;V282;V28.2 Motociclista NE traum acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V28;Acidentes;V283;V28.3 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V28;Acidentes;V284;V28.4 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V28;Acidentes;V285;V28.5 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V28;Acidentes;V289;V28.9 Motociclista NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V290;V29.0 Condutor colis outr veic NE mot acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V291;V29.1 Passag colis outr veic NE mot acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V292;V29.2 Motocic NE col out veic NE mot acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V293;V29.3 Motociclista acid NE n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V294;V29.4 Condutor colis outr veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V295;V29.5 Passageiro colis outr veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V296;V29.6 Motocicl NE colis out veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V298;V29.8 Motociclista outr acid transp espec
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V29;Acidentes;V299;V29.9 Motociclista acid trans NE
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V300;V30.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V301;V30.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V302;V30.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V303;V30.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V304;V30.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V305;V30.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V306;V30.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V307;V30.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V30;Acidentes;V309;V30.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V310;V31.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V311;V31.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V312;V31.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V313;V31.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V314;V31.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V315;V31.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V316;V31.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V317;V31.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V31;Acidentes;V319;V31.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V320;V32.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V321;V32.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V322;V32.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V323;V32.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V324;V32.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V325;V32.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V326;V32.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V327;V32.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V32;Acidentes;V329;V32.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V330;V33.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V331;V33.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V332;V33.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V333;V33.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V334;V33.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V335;V33.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V336;V33.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V337;V33.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V33;Acidentes;V339;V33.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V340;V34.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V341;V34.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V342;V34.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V343;V34.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V344;V34.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V345;V34.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V346;V34.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V347;V34.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V34;Acidentes;V349;V34.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V350;V35.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V351;V35.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V352;V35.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V353;V35.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V354;V35.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V355;V35.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V356;V35.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V357;V35.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V35;Acidentes;V359;V35.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V360;V36.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V361;V36.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V362;V36.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V363;V36.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V364;V36.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V365;V36.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V366;V36.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V367;V36.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V36;Acidentes;V369;V36.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V370;V37.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V371;V37.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V372;V37.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V373;V37.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V374;V37.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V375;V37.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V376;V37.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V377;V37.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V37;Acidentes;V379;V37.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V380;V38.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V381;V38.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V382;V38.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V383;V38.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V384;V38.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V385;V38.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V386;V38.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V387;V38.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V38;Acidentes;V389;V38.9 Ocup NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V390;V39.0 Condutor colis outr veic NE mot acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V391;V39.1 Passageiro colis outr veic NE mot ac n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V392;V39.2 Ocupante NE colis out veic NE mot ac n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V393;V39.3 Ocupante acid NE e n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V394;V39.4 Condutor colis outr veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V395;V39.5 Passageiro colis outr veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V396;V39.6 Ocupante NE colis out veic NE mot acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V398;V39.8 Ocupante outr acid trans espec
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V39;Acidentes;V399;V39.9 Ocupante acid trans NE
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V400;V40.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V401;V40.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V402;V40.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V403;V40.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V404;V40.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V405;V40.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V406;V40.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V407;V40.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V40;Acidentes;V409;V40.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V410;V41.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V411;V41.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V412;V41.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V413;V41.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V414;V41.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V415;V41.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V416;V41.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V417;V41.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V41;Acidentes;V419;V41.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V420;V42.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V421;V42.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V422;V42.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V423;V42.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V424;V42.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V425;V42.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V426;V42.6 Passageiro acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V427;V42.7 Pessoa viajando ext veic acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V42;Acidentes;V429;V42.9 Ocupante NE acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V430;V43.0 Condutor acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V431;V43.1 Passageiro acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V432;V43.2 Pessoa viajando ext veic acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V433;V43.3 Ocupante NE acid n-trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V434;V43.4 Pessoa ao subir ou descer do veic
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V435;V43.5 Condutor acid trans
20;V01-Y98;XX.  Causas externas de morbidade e mortalidade;V01-X59;Acidentes;V43;Acidentes;V436;V43.6 Passageiro acid trans
